column,column_2
2021-10-25 08:00:00,1980
2021-10-25 09:00:00,1960
2021-10-25 10:00:00,1940
2021-10-25 11:00:00,1940
2021-10-25 12:00:00,1940
2021-10-25 13:00:00,1940
2021-10-25 14:00:00,1930
2021-10-25 15:00:00,1910
2021-10-25 16:00:00,1910
2021-10-25 17:00:00,1890
2021-10-25 18:00:00,1890
2021-10-25 19:00:00,1870
2021-10-25 20:00:00,1860
2021-10-25 21:00:00,1860
2021-10-25 22:00:00,1860
2021-10-25 23:00:00,1840
2021-10-26 00:00:00,1840
2021-10-26 06:00:00,1840
2021-10-26 07:00:00,1820
2021-10-26 08:00:00,1820
2021-10-26 09:00:00,1840
2021-10-26 10:00:00,1840
2021-10-26 11:00:00,1820
2021-10-26 12:00:00,1800
2021-10-26 13:00:00,1800
2021-10-26 13:36:00,1830
2021-10-26 14:00:00,1820
2021-10-26 15:00:00,1820
2021-10-26 16:00:00,1800
2021-10-26 17:00:00,1820
2021-10-26 18:00:00,1820
2021-10-26 19:00:00,1840
2021-10-26 20:00:00,1840
2021-10-26 21:00:00,1840
2021-10-26 22:00:00,1820
2021-10-26 23:00:00,1820
2021-10-27 00:00:00,1820
2021-10-27 06:00:00,1790
2021-10-27 07:00:00,1760
2021-10-27 08:00:00,1760
2021-10-27 09:00:00,1770
2021-10-27 10:00:00,1770
2021-10-27 11:00:00,1790
2021-10-27 12:00:00,1790
2021-10-27 20:00:00,1840
2021-10-28 08:00:00,1890
2021-10-28 20:00:00,1930
2021-10-29 08:00:00,1960
2021-10-29 14:54:00,1930
2021-10-29 20:00:00,1770
2021-10-30 08:00:00,1800
2021-10-30 20:00:00,1840
2021-10-31 08:00:00,1800
2021-10-31 20:00:00,1720
2021-11-01 08:00:00,1580
2021-11-01 13:00:00,1740
2021-11-01 20:00:00,1660
2021-11-02 08:00:00,1680
2021-11-02 16:18:00,1660
2021-11-03 08:00:00,1500
2021-11-04 08:00:00,1440
2021-11-04 13:30:00,1480
2021-11-05 08:00:00,1510
2021-11-06 08:00:00,1390
2021-11-07 08:00:00,1220
2021-11-07 12:30:00,1240
2021-11-08 08:00:00,1230
2021-11-09 08:00:00,1450
2021-11-10 08:00:00,1260
2021-11-10 13:30:00,1270
2021-11-11 08:00:00,1290
2021-11-12 08:00:00,1190
2021-11-13 08:00:00,1080
2021-11-13 13:30:00,1100
2021-11-14 08:00:00,1080
2021-11-15 08:00:00,951
